,Query,Song Name,Song ID,Info
37,q=intense%20workout%20playlist%20pop%20,Applause (Remix),787ZvGnKBiWnm97KiASLab,"{'danceability': 0.712, 'energy': 0.865, 'key': 7, 'loudness': -5.259, 'mode': 0, 'speechiness': 0.0623, 'acousticness': 0.0759, 'instrumentalness': 0, 'liveness': 0.0555, 'valence': 0.967, 'tempo': 139.996, 'type': 'audio_features', 'id': '787ZvGnKBiWnm97KiASLab', 'uri': 'spotify:track:787ZvGnKBiWnm97KiASLab', 'track_href': 'https://api.spotify.com/v1/tracks/787ZvGnKBiWnm97KiASLab', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/787ZvGnKBiWnm97KiASLab', 'duration_ms': 292133, 'time_signature': 4}"
38,q=intense%20workout%20playlist%20pop%20,Who - Workout Version 134 BPM,6vYfcYDODyrueLHzhdKS7e,"{'danceability': 0.582, 'energy': 0.938, 'key': 8, 'loudness': -5.619, 'mode': 1, 'speechiness': 0.0455, 'acousticness': 0.00486, 'instrumentalness': 0.00296, 'liveness': 0.136, 'valence': 0.565, 'tempo': 134.007, 'type': 'audio_features', 'id': '6vYfcYDODyrueLHzhdKS7e', 'uri': 'spotify:track:6vYfcYDODyrueLHzhdKS7e', 'track_href': 'https://api.spotify.com/v1/tracks/6vYfcYDODyrueLHzhdKS7e', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6vYfcYDODyrueLHzhdKS7e', 'duration_ms': 243582, 'time_signature': 4}"
39,q=intense%20workout%20playlist%20pop%20,Meant to Be - Fitness Version 135 BPM,1bgUmzfuj5NEiuDmU5NcLE,"{'danceability': 0.701, 'energy': 0.907, 'key': 10, 'loudness': -5.287, 'mode': 1, 'speechiness': 0.0372, 'acousticness': 0.000359, 'instrumentalness': 8.63e-06, 'liveness': 0.0758, 'valence': 0.951, 'tempo': 135.006, 'type': 'audio_features', 'id': '1bgUmzfuj5NEiuDmU5NcLE', 'uri': 'spotify:track:1bgUmzfuj5NEiuDmU5NcLE', 'track_href': 'https://api.spotify.com/v1/tracks/1bgUmzfuj5NEiuDmU5NcLE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1bgUmzfuj5NEiuDmU5NcLE', 'duration_ms': 156444, 'time_signature': 4}"
40,q=uplifting%20driving%20playlist%20reggae%20,Uptown Top Ranking - Remastered 2001,34zWZOSpU2V1ab0PiZCcv4,"{'danceability': 0.886, 'energy': 0.522, 'key': 7, 'loudness': -7.971, 'mode': 1, 'speechiness': 0.173, 'acousticness': 0.0477, 'instrumentalness': 0.00108, 'liveness': 0.207, 'valence': 0.79, 'tempo': 82.439, 'type': 'audio_features', 'id': '34zWZOSpU2V1ab0PiZCcv4', 'uri': 'spotify:track:34zWZOSpU2V1ab0PiZCcv4', 'track_href': 'https://api.spotify.com/v1/tracks/34zWZOSpU2V1ab0PiZCcv4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/34zWZOSpU2V1ab0PiZCcv4', 'duration_ms': 229160, 'time_signature': 4}"
41,q=uplifting%20driving%20playlist%20reggae%20,Good Vibes (feat. Lutan Fyah),0kNSPASJw7VASyGPbOdkn8,"{'danceability': 0.733, 'energy': 0.712, 'key': 6, 'loudness': -6.914, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.163, 'instrumentalness': 0, 'liveness': 0.128, 'valence': 0.814, 'tempo': 151.569, 'type': 'audio_features', 'id': '0kNSPASJw7VASyGPbOdkn8', 'uri': 'spotify:track:0kNSPASJw7VASyGPbOdkn8', 'track_href': 'https://api.spotify.com/v1/tracks/0kNSPASJw7VASyGPbOdkn8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0kNSPASJw7VASyGPbOdkn8', 'duration_ms': 211880, 'time_signature': 4}"
42,q=uplifting%20driving%20playlist%20reggae%20,Attention Span,7z3EXUkDIgi6y3L46JSklf,"{'danceability': 0.64, 'energy': 0.748, 'key': 9, 'loudness': -7.194, 'mode': 1, 'speechiness': 0.0495, 'acousticness': 0.0111, 'instrumentalness': 7.17e-05, 'liveness': 0.175, 'valence': 0.693, 'tempo': 74.529, 'type': 'audio_features', 'id': '7z3EXUkDIgi6y3L46JSklf', 'uri': 'spotify:track:7z3EXUkDIgi6y3L46JSklf', 'track_href': 'https://api.spotify.com/v1/tracks/7z3EXUkDIgi6y3L46JSklf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7z3EXUkDIgi6y3L46JSklf', 'duration_ms': 322760, 'time_signature': 4}"
43,q=uplifting%20driving%20playlist%20reggae%20,Road Trip,4z7cAWJg5EfFoaYXmx15xj,"{'danceability': 0.73, 'energy': 0.519, 'key': 11, 'loudness': -9.04, 'mode': 1, 'speechiness': 0.355, 'acousticness': 0.105, 'instrumentalness': 1.88e-06, 'liveness': 0.149, 'valence': 0.58, 'tempo': 74.409, 'type': 'audio_features', 'id': '4z7cAWJg5EfFoaYXmx15xj', 'uri': 'spotify:track:4z7cAWJg5EfFoaYXmx15xj', 'track_href': 'https://api.spotify.com/v1/tracks/4z7cAWJg5EfFoaYXmx15xj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4z7cAWJg5EfFoaYXmx15xj', 'duration_ms': 189268, 'time_signature': 4}"
44,q=uplifting%20driving%20playlist%20reggae%20,Running,4UZmQ42GmxNSrQS74wunHl,"{'danceability': 0.816, 'energy': 0.493, 'key': 7, 'loudness': -9.093, 'mode': 0, 'speechiness': 0.0718, 'acousticness': 0.0103, 'instrumentalness': 0, 'liveness': 0.148, 'valence': 0.706, 'tempo': 135.135, 'type': 'audio_features', 'id': '4UZmQ42GmxNSrQS74wunHl', 'uri': 'spotify:track:4UZmQ42GmxNSrQS74wunHl', 'track_href': 'https://api.spotify.com/v1/tracks/4UZmQ42GmxNSrQS74wunHl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4UZmQ42GmxNSrQS74wunHl', 'duration_ms': 343320, 'time_signature': 4}"
45,q=uplifting%20driving%20playlist%20reggae%20,Driving for the Sun,0HfLZPJ19KWHFZUe4h8FSb,"{'danceability': 0.614, 'energy': 0.676, 'key': 9, 'loudness': -7.992, 'mode': 1, 'speechiness': 0.0354, 'acousticness': 0.0528, 'instrumentalness': 0.358, 'liveness': 0.12, 'valence': 0.569, 'tempo': 78.055, 'type': 'audio_features', 'id': '0HfLZPJ19KWHFZUe4h8FSb', 'uri': 'spotify:track:0HfLZPJ19KWHFZUe4h8FSb', 'track_href': 'https://api.spotify.com/v1/tracks/0HfLZPJ19KWHFZUe4h8FSb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0HfLZPJ19KWHFZUe4h8FSb', 'duration_ms': 204333, 'time_signature': 4}"
46,q=uplifting%20driving%20playlist%20reggae%20,Route Around,4OjchTRuLMTG58p9d0xHFa,"{'danceability': 0.638, 'energy': 0.37, 'key': 1, 'loudness': -10.369, 'mode': 0, 'speechiness': 0.0281, 'acousticness': 0.556, 'instrumentalness': 0.0095, 'liveness': 0.112, 'valence': 0.391, 'tempo': 129.983, 'type': 'audio_features', 'id': '4OjchTRuLMTG58p9d0xHFa', 'uri': 'spotify:track:4OjchTRuLMTG58p9d0xHFa', 'track_href': 'https://api.spotify.com/v1/tracks/4OjchTRuLMTG58p9d0xHFa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4OjchTRuLMTG58p9d0xHFa', 'duration_ms': 232200, 'time_signature': 4}"
47,q=uplifting%20driving%20playlist%20reggae%20,Good Day,4nTHLWgbhj0EpKgQnGFP7C,"{'danceability': 0.877, 'energy': 0.646, 'key': 8, 'loudness': -6.616, 'mode': 1, 'speechiness': 0.0579, 'acousticness': 0.0236, 'instrumentalness': 0, 'liveness': 0.23, 'valence': 0.88, 'tempo': 140.007, 'type': 'audio_features', 'id': '4nTHLWgbhj0EpKgQnGFP7C', 'uri': 'spotify:track:4nTHLWgbhj0EpKgQnGFP7C', 'track_href': 'https://api.spotify.com/v1/tracks/4nTHLWgbhj0EpKgQnGFP7C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4nTHLWgbhj0EpKgQnGFP7C', 'duration_ms': 222267, 'time_signature': 4}"
48,q=uplifting%20driving%20playlist%20reggae%20,Press Rewind,1Js26hznhkLlFeRoxCtyNq,"{'danceability': 0.888, 'energy': 0.675, 'key': 7, 'loudness': -5.547, 'mode': 1, 'speechiness': 0.0821, 'acousticness': 0.0824, 'instrumentalness': 0, 'liveness': 0.271, 'valence': 0.499, 'tempo': 135.94, 'type': 'audio_features', 'id': '1Js26hznhkLlFeRoxCtyNq', 'uri': 'spotify:track:1Js26hznhkLlFeRoxCtyNq', 'track_href': 'https://api.spotify.com/v1/tracks/1Js26hznhkLlFeRoxCtyNq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Js26hznhkLlFeRoxCtyNq', 'duration_ms': 274810, 'time_signature': 4}"
49,q=uplifting%20driving%20playlist%20reggae%20,More Energy,66jvHBSC5Qk7lUb6UObUv9,"{'danceability': 0.834, 'energy': 0.749, 'key': 6, 'loudness': -6.848, 'mode': 0, 'speechiness': 0.0408, 'acousticness': 0.0815, 'instrumentalness': 0, 'liveness': 0.0786, 'valence': 0.706, 'tempo': 138.95, 'type': 'audio_features', 'id': '66jvHBSC5Qk7lUb6UObUv9', 'uri': 'spotify:track:66jvHBSC5Qk7lUb6UObUv9', 'track_href': 'https://api.spotify.com/v1/tracks/66jvHBSC5Qk7lUb6UObUv9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/66jvHBSC5Qk7lUb6UObUv9', 'duration_ms': 245512, 'time_signature': 4}"
50,q=partying%20calming%20hip-hop%20,PARTY (feat. Quavo & Takeoff),3kT6P4hFj0IVr45TjKOLRp,"{'danceability': 0.786, 'energy': 0.618, 'key': 2, 'loudness': -6.449, 'mode': 1, 'speechiness': 0.153, 'acousticness': 0.024, 'instrumentalness': 0, 'liveness': 0.336, 'valence': 0.443, 'tempo': 119.964, 'type': 'audio_features', 'id': '3kT6P4hFj0IVr45TjKOLRp', 'uri': 'spotify:track:3kT6P4hFj0IVr45TjKOLRp', 'track_href': 'https://api.spotify.com/v1/tracks/3kT6P4hFj0IVr45TjKOLRp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3kT6P4hFj0IVr45TjKOLRp', 'duration_ms': 211025, 'time_signature': 4}"
51,q=partying%20calming%20hip-hop%20,Pitch In OnA Party,2hyyA7U1m1pFlZcEyl91jH,"{'danceability': 0.928, 'energy': 0.529, 'key': 6, 'loudness': -6.602, 'mode': 1, 'speechiness': 0.253, 'acousticness': 0.0548, 'instrumentalness': 0, 'liveness': 0.0701, 'valence': 0.567, 'tempo': 106.364, 'type': 'audio_features', 'id': '2hyyA7U1m1pFlZcEyl91jH', 'uri': 'spotify:track:2hyyA7U1m1pFlZcEyl91jH', 'track_href': 'https://api.spotify.com/v1/tracks/2hyyA7U1m1pFlZcEyl91jH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2hyyA7U1m1pFlZcEyl91jH', 'duration_ms': 247120, 'time_signature': 4}"
52,q=partying%20calming%20hip-hop%20,Party Ain't A Party,3plNsz0KQaJjtW75gYTMEn,"{'danceability': 0.744, 'energy': 0.803, 'key': 7, 'loudness': -6.445, 'mode': 1, 'speechiness': 0.202, 'acousticness': 0.0259, 'instrumentalness': 0, 'liveness': 0.555, 'valence': 0.574, 'tempo': 94.088, 'type': 'audio_features', 'id': '3plNsz0KQaJjtW75gYTMEn', 'uri': 'spotify:track:3plNsz0KQaJjtW75gYTMEn', 'track_href': 'https://api.spotify.com/v1/tracks/3plNsz0KQaJjtW75gYTMEn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3plNsz0KQaJjtW75gYTMEn', 'duration_ms': 250200, 'time_signature': 4}"
53,q=partying%20calming%20hip-hop%20,Who Will?,1ljglUWkHT85jxPnO3pJpE,"{'danceability': 0.699, 'energy': 0.0752, 'key': 8, 'loudness': -19.751, 'mode': 0, 'speechiness': 0.228, 'acousticness': 0.964, 'instrumentalness': 0.0363, 'liveness': 0.106, 'valence': 0.481, 'tempo': 64.23, 'type': 'audio_features', 'id': '1ljglUWkHT85jxPnO3pJpE', 'uri': 'spotify:track:1ljglUWkHT85jxPnO3pJpE', 'track_href': 'https://api.spotify.com/v1/tracks/1ljglUWkHT85jxPnO3pJpE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ljglUWkHT85jxPnO3pJpE', 'duration_ms': 92656, 'time_signature': 4}"
54,q=partying%20calming%20hip-hop%20,Party's Over,4mxJ1LNoUY8IlCjkSWCrBt,"{'danceability': 0.529, 'energy': 0.19, 'key': 8, 'loudness': -15.653, 'mode': 0, 'speechiness': 0.152, 'acousticness': 0.924, 'instrumentalness': 0.000633, 'liveness': 0.0796, 'valence': 0.163, 'tempo': 81.65, 'type': 'audio_features', 'id': '4mxJ1LNoUY8IlCjkSWCrBt', 'uri': 'spotify:track:4mxJ1LNoUY8IlCjkSWCrBt', 'track_href': 'https://api.spotify.com/v1/tracks/4mxJ1LNoUY8IlCjkSWCrBt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4mxJ1LNoUY8IlCjkSWCrBt', 'duration_ms': 109401, 'time_signature': 5}"
55,q=partying%20calming%20hip-hop%20,DANCEPARTY.,2wMGhc9BFKqVtTs8ZyjYIw,"{'danceability': 0.623, 'energy': 0.613, 'key': 8, 'loudness': -7.113, 'mode': 1, 'speechiness': 0.196, 'acousticness': 0.108, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.366, 'tempo': 135.971, 'type': 'audio_features', 'id': '2wMGhc9BFKqVtTs8ZyjYIw', 'uri': 'spotify:track:2wMGhc9BFKqVtTs8ZyjYIw', 'track_href': 'https://api.spotify.com/v1/tracks/2wMGhc9BFKqVtTs8ZyjYIw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2wMGhc9BFKqVtTs8ZyjYIw', 'duration_ms': 175667, 'time_signature': 4}"
56,q=partying%20calming%20hip-hop%20,You,7qRCKAymY9P2gj3gVrz4K3,"{'danceability': 0.65, 'energy': 0.132, 'key': 5, 'loudness': -16.37, 'mode': 1, 'speechiness': 0.247, 'acousticness': 0.762, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.572, 'tempo': 86.247, 'type': 'audio_features', 'id': '7qRCKAymY9P2gj3gVrz4K3', 'uri': 'spotify:track:7qRCKAymY9P2gj3gVrz4K3', 'track_href': 'https://api.spotify.com/v1/tracks/7qRCKAymY9P2gj3gVrz4K3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7qRCKAymY9P2gj3gVrz4K3', 'duration_ms': 104542, 'time_signature': 4}"
57,q=partying%20calming%20hip-hop%20,PARTY MIX,1ZQZ7z7YWkgsxDGhrFxJ3a,"{'danceability': 0.836, 'energy': 0.818, 'key': 1, 'loudness': -3.908, 'mode': 1, 'speechiness': 0.199, 'acousticness': 0.0433, 'instrumentalness': 0, 'liveness': 0.327, 'valence': 0.613, 'tempo': 104.969, 'type': 'audio_features', 'id': '1ZQZ7z7YWkgsxDGhrFxJ3a', 'uri': 'spotify:track:1ZQZ7z7YWkgsxDGhrFxJ3a', 'track_href': 'https://api.spotify.com/v1/tracks/1ZQZ7z7YWkgsxDGhrFxJ3a', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ZQZ7z7YWkgsxDGhrFxJ3a', 'duration_ms': 140015, 'time_signature': 4}"
58,q=partying%20calming%20hip-hop%20,Gratuity,1hegHGW3yUFJxRWOVl5ga9,"{'danceability': 0.627, 'energy': 0.472, 'key': 2, 'loudness': -10.482, 'mode': 0, 'speechiness': 0.414, 'acousticness': 0.605, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.408, 'tempo': 114.245, 'type': 'audio_features', 'id': '1hegHGW3yUFJxRWOVl5ga9', 'uri': 'spotify:track:1hegHGW3yUFJxRWOVl5ga9', 'track_href': 'https://api.spotify.com/v1/tracks/1hegHGW3yUFJxRWOVl5ga9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1hegHGW3yUFJxRWOVl5ga9', 'duration_ms': 217043, 'time_signature': 4}"
59,q=partying%20calming%20hip-hop%20,Party All Da Time - Instrumental,7ImEEK3d9abOwJddNdlnhv,"{'danceability': 0.661, 'energy': 0.33, 'key': 1, 'loudness': -19.153, 'mode': 1, 'speechiness': 0.0645, 'acousticness': 0.15, 'instrumentalness': 0.925, 'liveness': 0.0954, 'valence': 0.625, 'tempo': 90.03, 'type': 'audio_features', 'id': '7ImEEK3d9abOwJddNdlnhv', 'uri': 'spotify:track:7ImEEK3d9abOwJddNdlnhv', 'track_href': 'https://api.spotify.com/v1/tracks/7ImEEK3d9abOwJddNdlnhv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7ImEEK3d9abOwJddNdlnhv', 'duration_ms': 60000, 'time_signature': 4}"
60,q=electronic%20calming%20driving%20,Coastal Drive,6mVhh8bvVhrmVNdqhhkOx8,"{'danceability': 0.661, 'energy': 0.681, 'key': 2, 'loudness': -10.402, 'mode': 1, 'speechiness': 0.036, 'acousticness': 0.00105, 'instrumentalness': 0.837, 'liveness': 0.11, 'valence': 0.137, 'tempo': 114.991, 'type': 'audio_features', 'id': '6mVhh8bvVhrmVNdqhhkOx8', 'uri': 'spotify:track:6mVhh8bvVhrmVNdqhhkOx8', 'track_href': 'https://api.spotify.com/v1/tracks/6mVhh8bvVhrmVNdqhhkOx8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6mVhh8bvVhrmVNdqhhkOx8', 'duration_ms': 192000, 'time_signature': 4}"
61,q=electronic%20calming%20driving%20,Letting Go,7DBxK5bcSCA0ntj0Dbpy1n,"{'danceability': 0.718, 'energy': 0.648, 'key': 1, 'loudness': -7.436, 'mode': 0, 'speechiness': 0.0526, 'acousticness': 0.392, 'instrumentalness': 0.0495, 'liveness': 0.0681, 'valence': 0.238, 'tempo': 122.001, 'type': 'audio_features', 'id': '7DBxK5bcSCA0ntj0Dbpy1n', 'uri': 'spotify:track:7DBxK5bcSCA0ntj0Dbpy1n', 'track_href': 'https://api.spotify.com/v1/tracks/7DBxK5bcSCA0ntj0Dbpy1n', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7DBxK5bcSCA0ntj0Dbpy1n', 'duration_ms': 254139, 'time_signature': 4}"
62,q=electronic%20calming%20driving%20,Drifting,0U6hb0mUODdVtj2YUg2TwR,"{'danceability': 0.593, 'energy': 0.718, 'key': 7, 'loudness': -5.781, 'mode': 1, 'speechiness': 0.0761, 'acousticness': 0.0206, 'instrumentalness': 0.616, 'liveness': 0.221, 'valence': 0.205, 'tempo': 159.875, 'type': 'audio_features', 'id': '0U6hb0mUODdVtj2YUg2TwR', 'uri': 'spotify:track:0U6hb0mUODdVtj2YUg2TwR', 'track_href': 'https://api.spotify.com/v1/tracks/0U6hb0mUODdVtj2YUg2TwR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0U6hb0mUODdVtj2YUg2TwR', 'duration_ms': 187000, 'time_signature': 4}"
63,q=electronic%20calming%20driving%20,Calling You,74Necx530v8kXtXrhqOKHa,"{'danceability': 0.498, 'energy': 0.672, 'key': 5, 'loudness': -4.417, 'mode': 1, 'speechiness': 0.0317, 'acousticness': 0.00125, 'instrumentalness': 0.0583, 'liveness': 0.124, 'valence': 0.19, 'tempo': 169.956, 'type': 'audio_features', 'id': '74Necx530v8kXtXrhqOKHa', 'uri': 'spotify:track:74Necx530v8kXtXrhqOKHa', 'track_href': 'https://api.spotify.com/v1/tracks/74Necx530v8kXtXrhqOKHa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/74Necx530v8kXtXrhqOKHa', 'duration_ms': 231529, 'time_signature': 4}"
64,q=electronic%20calming%20driving%20,Car Driving Interior,3BLtkQfbtsvzQVqtmpLhOG,"{'danceability': 0.157, 'energy': 0.00239, 'key': 2, 'loudness': -30.334, 'mode': 0, 'speechiness': 0.0657, 'acousticness': 0.138, 'instrumentalness': 0.241, 'liveness': 0.111, 'valence': 0.0278, 'tempo': 110.321, 'type': 'audio_features', 'id': '3BLtkQfbtsvzQVqtmpLhOG', 'uri': 'spotify:track:3BLtkQfbtsvzQVqtmpLhOG', 'track_href': 'https://api.spotify.com/v1/tracks/3BLtkQfbtsvzQVqtmpLhOG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3BLtkQfbtsvzQVqtmpLhOG', 'duration_ms': 180000, 'time_signature': 1}"
65,q=electronic%20calming%20driving%20,Echodrift,1V5lnfZHYvO6vTPAbRiuLO,"{'danceability': 0.709, 'energy': 0.55, 'key': 10, 'loudness': -11.828, 'mode': 1, 'speechiness': 0.0292, 'acousticness': 0.264, 'instrumentalness': 0.854, 'liveness': 0.111, 'valence': 0.17, 'tempo': 101.0, 'type': 'audio_features', 'id': '1V5lnfZHYvO6vTPAbRiuLO', 'uri': 'spotify:track:1V5lnfZHYvO6vTPAbRiuLO', 'track_href': 'https://api.spotify.com/v1/tracks/1V5lnfZHYvO6vTPAbRiuLO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1V5lnfZHYvO6vTPAbRiuLO', 'duration_ms': 197228, 'time_signature': 4}"
66,q=electronic%20calming%20driving%20,Tranquility,2vtHxMgJqU6iLn9zEFv1Kg,"{'danceability': 0.835, 'energy': 0.366, 'key': 9, 'loudness': -14.865, 'mode': 0, 'speechiness': 0.0685, 'acousticness': 0.953, 'instrumentalness': 0.946, 'liveness': 0.0869, 'valence': 0.303, 'tempo': 140.009, 'type': 'audio_features', 'id': '2vtHxMgJqU6iLn9zEFv1Kg', 'uri': 'spotify:track:2vtHxMgJqU6iLn9zEFv1Kg', 'track_href': 'https://api.spotify.com/v1/tracks/2vtHxMgJqU6iLn9zEFv1Kg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2vtHxMgJqU6iLn9zEFv1Kg', 'duration_ms': 219429, 'time_signature': 4}"
67,q=electronic%20calming%20driving%20,Drift,5qAHOrtyU7klLYaNtnFwIL,"{'danceability': 0.702, 'energy': 0.472, 'key': 1, 'loudness': -15.362, 'mode': 1, 'speechiness': 0.0508, 'acousticness': 0.915, 'instrumentalness': 0.939, 'liveness': 0.0728, 'valence': 0.28, 'tempo': 109.952, 'type': 'audio_features', 'id': '5qAHOrtyU7klLYaNtnFwIL', 'uri': 'spotify:track:5qAHOrtyU7klLYaNtnFwIL', 'track_href': 'https://api.spotify.com/v1/tracks/5qAHOrtyU7klLYaNtnFwIL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5qAHOrtyU7klLYaNtnFwIL', 'duration_ms': 174562, 'time_signature': 4}"
68,q=electronic%20calming%20driving%20,Sober Touch,5rf0DzRr2hPUreOWBqYPaG,"{'danceability': 0.607, 'energy': 0.592, 'key': 0, 'loudness': -9.899, 'mode': 0, 'speechiness': 0.0416, 'acousticness': 0.00267, 'instrumentalness': 0.196, 'liveness': 0.103, 'valence': 0.185, 'tempo': 79.946, 'type': 'audio_features', 'id': '5rf0DzRr2hPUreOWBqYPaG', 'uri': 'spotify:track:5rf0DzRr2hPUreOWBqYPaG', 'track_href': 'https://api.spotify.com/v1/tracks/5rf0DzRr2hPUreOWBqYPaG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5rf0DzRr2hPUreOWBqYPaG', 'duration_ms': 129000, 'time_signature': 4}"
69,q=electronic%20calming%20driving%20,Electric Dreams,4NGNiR0zwa26sxjeKbv59z,"{'danceability': 0.522, 'energy': 0.696, 'key': 9, 'loudness': -8.766, 'mode': 0, 'speechiness': 0.0344, 'acousticness': 0.022, 'instrumentalness': 0.867, 'liveness': 0.177, 'valence': 0.0775, 'tempo': 90.024, 'type': 'audio_features', 'id': '4NGNiR0zwa26sxjeKbv59z', 'uri': 'spotify:track:4NGNiR0zwa26sxjeKbv59z', 'track_href': 'https://api.spotify.com/v1/tracks/4NGNiR0zwa26sxjeKbv59z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4NGNiR0zwa26sxjeKbv59z', 'duration_ms': 286159, 'time_signature': 4}"
70,q=metal%20energetic%20studying%20,G.O.A.T.,0YPuRrM2NwzdtuShUKkts6,"{'danceability': 0.66, 'energy': 0.76, 'key': 11, 'loudness': -5.488, 'mode': 0, 'speechiness': 0.0332, 'acousticness': 0.000601, 'instrumentalness': 0.312, 'liveness': 0.0949, 'valence': 0.359, 'tempo': 107.028, 'type': 'audio_features', 'id': '0YPuRrM2NwzdtuShUKkts6', 'uri': 'spotify:track:0YPuRrM2NwzdtuShUKkts6', 'track_href': 'https://api.spotify.com/v1/tracks/0YPuRrM2NwzdtuShUKkts6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0YPuRrM2NwzdtuShUKkts6', 'duration_ms': 215999, 'time_signature': 4}"
71,q=metal%20energetic%20studying%20,Flesh & Metal,2I4xWxEeI56caBBsVxXd6w,"{'danceability': 0.398, 'energy': 0.543, 'key': 2, 'loudness': -11.466, 'mode': 1, 'speechiness': 0.0719, 'acousticness': 0.000911, 'instrumentalness': 0.835, 'liveness': 0.161, 'valence': 0.0914, 'tempo': 162.905, 'type': 'audio_features', 'id': '2I4xWxEeI56caBBsVxXd6w', 'uri': 'spotify:track:2I4xWxEeI56caBBsVxXd6w', 'track_href': 'https://api.spotify.com/v1/tracks/2I4xWxEeI56caBBsVxXd6w', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2I4xWxEeI56caBBsVxXd6w', 'duration_ms': 422000, 'time_signature': 4}"
72,q=metal%20energetic%20studying%20,System Failure,1e4fxvSKMi5qLpbjNeH2IH,"{'danceability': 0.52, 'energy': 0.935, 'key': 4, 'loudness': -6.866, 'mode': 0, 'speechiness': 0.0538, 'acousticness': 8.87e-05, 'instrumentalness': 0.79, 'liveness': 0.342, 'valence': 0.442, 'tempo': 95.009, 'type': 'audio_features', 'id': '1e4fxvSKMi5qLpbjNeH2IH', 'uri': 'spotify:track:1e4fxvSKMi5qLpbjNeH2IH', 'track_href': 'https://api.spotify.com/v1/tracks/1e4fxvSKMi5qLpbjNeH2IH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1e4fxvSKMi5qLpbjNeH2IH', 'duration_ms': 230526, 'time_signature': 4}"
73,q=metal%20energetic%20studying%20,Prestige Elite,7yYGmYuPah0wdH3CDLVq07,"{'danceability': 0.343, 'energy': 0.968, 'key': 1, 'loudness': -7.042, 'mode': 1, 'speechiness': 0.127, 'acousticness': 5.56e-05, 'instrumentalness': 0.739, 'liveness': 0.375, 'valence': 0.126, 'tempo': 130.011, 'type': 'audio_features', 'id': '7yYGmYuPah0wdH3CDLVq07', 'uri': 'spotify:track:7yYGmYuPah0wdH3CDLVq07', 'track_href': 'https://api.spotify.com/v1/tracks/7yYGmYuPah0wdH3CDLVq07', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7yYGmYuPah0wdH3CDLVq07', 'duration_ms': 213000, 'time_signature': 1}"
74,q=metal%20energetic%20studying%20,Light,3YMT7YnliDwUzG3FL4y4kq,"{'danceability': 0.499, 'energy': 0.828, 'key': 1, 'loudness': -4.374, 'mode': 0, 'speechiness': 0.0297, 'acousticness': 0.000603, 'instrumentalness': 0.957, 'liveness': 0.19, 'valence': 0.366, 'tempo': 99.054, 'type': 'audio_features', 'id': '3YMT7YnliDwUzG3FL4y4kq', 'uri': 'spotify:track:3YMT7YnliDwUzG3FL4y4kq', 'track_href': 'https://api.spotify.com/v1/tracks/3YMT7YnliDwUzG3FL4y4kq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3YMT7YnliDwUzG3FL4y4kq', 'duration_ms': 230615, 'time_signature': 4}"
